User_ID,UTC_Time,Account,Operation,Coin,Change,Remark
139221274,2021-12-15 04:10:38,Spot,Savings Interest,LINK,3.54E-05,
139221274,2021-12-15 09:20:38,Spot,ETH 2.0 Staking Rewards,BETH,6.744E-05,
139221274,2021-12-16 00:36:12,Spot,POS savings interest,BNB,1.362E-05,
139221274,2021-12-16 01:37:38,Spot,POS savings interest,ADA,0.03085035,
139221274,2021-12-16 03:26:52,Spot,POS savings interest,DOT,0.00086456,
139221274,2021-12-16 04:10:55,Spot,Savings Interest,LINK,3.54E-05,
139221274,2021-12-16 09:08:42,Spot,ETH 2.0 Staking Rewards,BETH,6.725E-05,
139221274,2021-12-17 00:36:21,Spot,POS savings interest,BNB,1.362E-05,
139221274,2021-12-17 01:40:20,Spot,POS savings interest,ADA,0.03085035,
139221274,2021-12-17 03:33:40,Spot,POS savings interest,DOT,0.00086456,
139221274,2021-12-17 04:11:21,Spot,Savings Interest,LINK,3.54E-05,
139221274,2021-12-17 09:03:03,Spot,ETH 2.0 Staking Rewards,BETH,6.655E-05,
139221274,2021-12-18 00:36:35,Spot,POS savings interest,BNB,1.362E-05,
139221274,2021-12-18 01:43:40,Spot,POS savings interest,ADA,0.03085035,
139221274,2021-12-18 03:38:29,Spot,POS savings interest,DOT,0.00086456,
139221274,2021-12-18 04:10:59,Spot,Savings Interest,LINK,3.54E-05,
139221274,2021-12-18 09:22:26,Spot,ETH 2.0 Staking Rewards,BETH,6.755E-05,
139221274,2021-12-18 09:55:19,Spot,POS savings purchase,DOT,-44.92618888,
139221274,2021-12-19 01:45:50,Spot,POS savings interest,ADA,0.03085035,
139221274,2021-12-19 01:53:45,Spot,POS savings interest,BNB,1.362E-05,
139221274,2021-12-19 03:48:46,Spot,POS savings interest,DOT,0.00086456,
139221274,2021-12-19 04:11:18,Spot,Savings Interest,LINK,3.54E-05,
139221274,2021-12-19 08:32:29,Spot,ETH 2.0 Staking Rewards,BETH,6.617E-05,
139221274,2021-12-20 01:49:22,Spot,POS savings interest,ADA,0.03085035,
139221274,2021-12-20 01:53:06,Spot,POS savings interest,BNB,1.362E-05,
139221274,2021-12-20 03:23:03,Spot,POS savings interest,DOT,0.00086456,
139221274,2021-12-20 04:11:03,Spot,Savings Interest,LINK,3.54E-05,
139221274,2021-12-20 08:53:44,Spot,ETH 2.0 Staking Rewards,BETH,6.792E-05,
139221274,2021-12-20 11:14:47,Spot,POS savings interest,DOT,0.01416702,
139221274,2021-12-20 21:27:15,Spot,Deposit,EUR,196.4,
139221274,2021-12-20 21:29:02,Spot,Transaction Related,DOT,6,
139221274,2021-12-20 21:29:02,Spot,Transaction Related,EUR,-130.64,
139221274,2021-12-20 21:29:42,Spot,Transaction Related,EUR,-67,
139221274,2021-12-20 21:29:42,Spot,Transaction Related,ETH,0.0191104,
139221274,2021-12-20 21:30:21,Spot,ETH 2.0 Staking,ETH,-0.0191,
139221274,2021-12-20 21:30:21,Spot,ETH 2.0 Staking,BETH,0.0191,
139221274,2021-12-20 21:31:04,Spot,POS savings purchase,DOT,-6.01589614,
139221274,2021-12-21 01:53:42,Spot,POS savings interest,BNB,1.362E-05,
139221274,2021-12-21 01:58:06,Spot,POS savings interest,ADA,0.03085035,
139221274,2021-12-21 02:05:53,Spot,Savings Interest,LINK,3.54E-05,
139221274,2021-12-21 03:56:15,Spot,POS savings interest,DOT,0.00086456,
139221274,2021-12-21 05:43:04,Spot,POS savings interest,DOT,0.01416702,
139221274,2021-12-21 12:15:10,Spot,ETH 2.0 Staking Rewards,BETH,6.735E-05,
139221274,2021-12-22 01:47:16,Spot,POS savings interest,BNB,1.362E-05,
139221274,2021-12-22 02:29:23,Spot,POS savings interest,ADA,0.03085035,
139221274,2021-12-22 04:09:05,Spot,Savings Interest,LINK,3.54E-05,
139221274,2021-12-22 04:27:59,Spot,POS savings interest,DOT,0.00086456,
139221274,2021-12-22 05:16:57,Spot,POS savings interest,DOT,0.00189705,
139221274,2021-12-22 05:24:04,Spot,POS savings interest,DOT,0.01416702,
139221274,2021-12-22 12:28:58,Spot,ETH 2.0 Staking Rewards,BETH,6.918E-05,
139221274,2021-12-23 00:36:47,Spot,POS savings interest,BNB,1.362E-05,
139221274,2021-12-23 01:55:51,Spot,POS savings interest,ADA,0.03085035,
139221274,2021-12-23 02:05:53,Spot,Savings Interest,LINK,3.54E-05,
139221274,2021-12-23 04:00:35,Spot,POS savings interest,DOT,0.00086456,
139221274,2021-12-23 04:41:53,Spot,POS savings interest,DOT,0.00189705,
139221274,2021-12-23 04:49:19,Spot,POS savings interest,DOT,0.01416702,
139221274,2021-12-23 08:48:11,Spot,ETH 2.0 Staking Rewards,BETH,6.967E-05,
139221274,2021-12-24 02:04:00,Spot,POS savings interest,ADA,0.03085035,
139221274,2021-12-24 02:06:10,Spot,Savings Interest,LINK,3.54E-05,
139221274,2021-12-24 04:17:23,Spot,POS savings interest,DOT,0.00086456,
139221274,2021-12-24 04:29:23,Spot,POS savings interest,DOT,0.00189705,
139221274,2021-12-24 04:35:35,Spot,POS savings interest,DOT,0.01416702,
139221274,2021-12-24 07:06:38,Spot,POS savings interest,BNB,1.362E-05,
139221274,2021-12-24 08:51:27,Spot,ETH 2.0 Staking Rewards,BETH,6.944E-05,
139221274,2021-12-25 01:28:21,Spot,POS savings interest,ADA,0.03085035,
139221274,2021-12-25 02:02:00,Spot,POS savings interest,BNB,1.362E-05,
139221274,2021-12-25 03:51:43,Spot,POS savings interest,DOT,0.00086456,
139221274,2021-12-25 04:06:28,Spot,Savings Interest,LINK,3.54E-05,
139221274,2021-12-25 04:09:00,Spot,POS savings interest,DOT,0.00189705,
139221274,2021-12-25 04:18:19,Spot,POS savings interest,DOT,0.01416702,
139221274,2021-12-25 08:45:48,Spot,ETH 2.0 Staking Rewards,BETH,6.976E-05,
139221274,2021-12-26 01:30:48,Spot,POS savings interest,ADA,0.03085035,
139221274,2021-12-26 02:06:07,Spot,POS savings interest,BNB,1.362E-05,
139221274,2021-12-26 03:19:51,Spot,POS savings interest,DOT,0.00086456,
139221274,2021-12-26 03:24:48,Spot,POS savings interest,DOT,0.01416702,
139221274,2021-12-26 04:07:13,Spot,Savings Interest,LINK,3.54E-05,
139221274,2021-12-26 04:32:31,Spot,POS savings interest,DOT,0.00189705,
139221274,2021-12-26 08:54:06,Spot,ETH 2.0 Staking Rewards,BETH,6.891E-05,
139221274,2021-12-27 00:55:53,Spot,POS savings interest,BNB,1.362E-05,
139221274,2021-12-27 01:32:41,Spot,POS savings interest,ADA,0.03085035,
139221274,2021-12-27 03:21:21,Spot,POS savings interest,DOT,0.00086456,
139221274,2021-12-27 03:27:44,Spot,POS savings interest,DOT,0.01416702,
139221274,2021-12-27 04:04:55,Spot,Savings Interest,LINK,3.54E-05,
139221274,2021-12-27 04:49:39,Spot,POS savings interest,DOT,0.00189705,
139221274,2021-12-27 09:11:38,Spot,ETH 2.0 Staking Rewards,BETH,7.023E-05,
139221274,2021-12-28 02:00:20,Spot,POS savings interest,BNB,1.362E-05,
139221274,2021-12-28 03:52:54,Spot,POS savings interest,DOT,0.00189705,
139221274,2021-12-28 03:53:32,Spot,POS savings interest,DOT,0.00086456,
139221274,2021-12-28 03:59:31,Spot,POS savings interest,DOT,0.01416702,
139221274,2021-12-28 04:06:39,Spot,Savings Interest,LINK,3.54E-05,
139221274,2021-12-28 08:37:22,Spot,POS savings interest,ADA,0.03085035,
139221274,2021-12-28 09:51:23,Spot,ETH 2.0 Staking Rewards,BETH,6.924E-05,
139221274,2021-12-29 01:23:30,Spot,POS savings interest,ADA,0.03085035,
139221274,2021-12-29 02:05:28,Spot,POS savings interest,DOT,0.00086456,
139221274,2021-12-29 02:09:12,Spot,POS savings interest,BNB,1.362E-05,
139221274,2021-12-29 02:10:43,Spot,POS savings interest,DOT,0.01416702,
139221274,2021-12-29 02:11:14,Spot,POS savings interest,DOT,0.00189705,
139221274,2021-12-29 03:47:48,Spot,Savings Interest,LINK,3.54E-05,
139221274,2021-12-29 09:18:14,Spot,ETH 2.0 Staking Rewards,BETH,6.862E-05,
139221274,2021-12-30 01:46:00,Spot,POS savings interest,ADA,0.03085035,
139221274,2021-12-30 01:56:35,Spot,POS savings interest,DOT,0.00086456,
139221274,2021-12-30 01:58:57,Spot,POS savings interest,DOT,0.01416702,
139221274,2021-12-30 01:59:39,Spot,POS savings interest,DOT,0.00189705,
139221274,2021-12-30 02:04:25,Spot,Savings Interest,LINK,3.54E-05,
139221274,2021-12-30 02:11:32,Spot,POS savings interest,BNB,1.362E-05,
139221274,2021-12-30 08:49:55,Spot,ETH 2.0 Staking Rewards,BETH,6.93E-05,
139221274,2021-12-31 00:36:56,Spot,POS savings interest,ADA,0.03085035,
139221274,2021-12-31 00:49:48,Spot,POS savings interest,DOT,0.01416702,
139221274,2021-12-31 00:50:29,Spot,POS savings interest,DOT,0.00189705,
139221274,2021-12-31 01:06:13,Spot,POS savings redemption,DOT,2.74167628,
139221274,2021-12-31 02:01:38,Spot,POS savings interest,BNB,1.362E-05,
139221274,2021-12-31 03:06:44,Spot,Savings Interest,LINK,3.54E-05,
139221274,2021-12-31 09:13:15,Spot,ETH 2.0 Staking Rewards,BETH,6.923E-05,
139221274,2022-01-01 00:36:36,Spot,POS savings interest,ADA,0.03085035,
139221274,2022-01-01 00:50:08,Spot,POS savings interest,DOT,0.01416702,
139221274,2022-01-01 00:50:49,Spot,POS savings interest,DOT,0.00189705,
139221274,2022-01-01 02:02:03,Spot,POS savings interest,BNB,1.362E-05,
139221274,2022-01-01 03:06:28,Spot,Savings Interest,LINK,3.54E-05,
139221274,2022-01-01 09:07:37,Spot,ETH 2.0 Staking Rewards,BETH,6.924E-05,
139221274,2022-01-01 10:24:15,Spot,POS savings purchase,DOT,-2.94119367,
139221274,2022-01-02 00:36:06,Spot,POS savings interest,ADA,0.03263268,
139221274,2022-01-02 00:49:22,Spot,POS savings interest,DOT,0.01416702,
139221274,2022-01-02 00:50:01,Spot,POS savings interest,DOT,0.00189705,
139221274,2022-01-02 02:02:27,Spot,POS savings interest,BNB,1.362E-05,
139221274,2022-01-02 03:06:39,Spot,Savings Interest,LINK,3.54E-05,
139221274,2022-01-02 09:02:01,Spot,ETH 2.0 Staking Rewards,BETH,6.854E-05,
139221274,2022-01-03 00:36:57,Spot,POS savings interest,ADA,0.03263268,
139221274,2022-01-03 00:49:34,Spot,POS savings interest,DOT,0.01416702,
139221274,2022-01-03 00:50:16,Spot,POS savings interest,DOT,0.00189705,
139221274,2022-01-03 00:54:13,Spot,POS savings interest,DOT,0.00092747,
139221274,2022-01-03 02:03:26,Spot,POS savings interest,BNB,1.362E-05,
139221274,2022-01-03 02:04:31,Spot,Savings Interest,LINK,3.54E-05,
139221274,2022-01-03 09:35:19,Spot,ETH 2.0 Staking Rewards,BETH,6.836E-05,
139221274,2022-01-04 00:37:10,Spot,POS savings interest,ADA,0.03263268,
139221274,2022-01-04 00:50:06,Spot,POS savings interest,DOT,0.01416702,
139221274,2022-01-04 00:50:48,Spot,POS savings interest,DOT,0.00189705,
139221274,2022-01-04 00:54:35,Spot,POS savings interest,DOT,0.00092747,
139221274,2022-01-04 02:03:42,Spot,POS savings interest,BNB,1.362E-05,
139221274,2022-01-04 02:04:31,Spot,Savings Interest,LINK,3.54E-05,
139221274,2022-01-04 09:49:29,Spot,ETH 2.0 Staking Rewards,BETH,6.846E-05,
139221274,2022-01-05 00:36:54,Spot,POS savings interest,ADA,0.03263268,
139221274,2022-01-05 00:49:03,Spot,POS savings interest,DOT,0.01416702,
139221274,2022-01-05 00:49:43,Spot,POS savings interest,DOT,0.00189705,
139221274,2022-01-05 00:57:34,Spot,POS savings interest,DOT,0.00092747,
139221274,2022-01-05 02:57:53,Spot,POS savings interest,BNB,1.362E-05,
139221274,2022-01-05 03:06:34,Spot,Savings Interest,LINK,3.54E-05,
139221274,2022-01-05 08:34:01,Spot,ETH 2.0 Staking Rewards,BETH,6.866E-05,
139221274,2022-01-05 20:50:13,Spot,Deposit,EUR,999,
139221274,2022-01-05 20:53:02,Spot,Transaction Related,ETH,0.06242777,
139221274,2022-01-05 20:53:02,Spot,Transaction Related,EUR,-200,
139221274,2022-01-05 20:53:55,Spot,Transaction Related,EUR,-100,
139221274,2022-01-05 20:53:55,Spot,Transaction Related,DOT,4.14273184,
139221274,2022-01-05 20:56:38,Spot,ETH 2.0 Staking,ETH,-0.0625,
139221274,2022-01-05 20:56:38,Spot,ETH 2.0 Staking,BETH,0.0625,
139221274,2022-01-06 00:49:22,Spot,POS savings interest,DOT,0.01416702,
139221274,2022-01-06 00:50:03,Spot,POS savings interest,DOT,0.00189705,
139221274,2022-01-06 00:51:49,Spot,POS savings interest,DOT,0.00092747,
139221274,2022-01-06 03:07:05,Spot,Savings Interest,LINK,3.54E-05,
139221274,2022-01-06 03:12:58,Spot,POS savings interest,BNB,1.362E-05,
139221274,2022-01-06 04:14:31,Spot,POS savings redemption,ADA,144.5523008,
139221274,2022-01-06 08:56:43,Spot,ETH 2.0 Staking Rewards,BETH,6.802E-05,
139221274,2022-01-07 01:32:14,Spot,POS savings interest,BNB,1.362E-05,
139221274,2022-01-07 02:25:37,Spot,POS savings interest,DOT,0.01416702,
139221274,2022-01-07 02:25:44,Spot,Savings Interest,LINK,3.54E-05,
139221274,2022-01-07 02:26:18,Spot,POS savings interest,DOT,0.00189705,
139221274,2022-01-07 02:28:08,Spot,POS savings interest,DOT,0.00092747,
139221274,2022-01-07 09:14:43,Spot,ETH 2.0 Staking Rewards,BETH,7.575E-05,
139221274,2022-01-08 00:48:09,Spot,POS savings interest,DOT,0.01416702,
139221274,2022-01-08 00:48:52,Spot,POS savings interest,DOT,0.00189705,
139221274,2022-01-08 00:50:35,Spot,POS savings interest,DOT,0.00092747,
139221274,2022-01-08 01:41:03,Spot,POS savings interest,BNB,1.362E-05,
139221274,2022-01-08 02:04:24,Spot,Savings Interest,LINK,3.54E-05,
139221274,2022-01-08 08:46:25,Spot,ETH 2.0 Staking Rewards,BETH,7.549E-05,
139221274,2022-01-08 21:46:57,Spot,POS savings purchase,ADA,-146.41045112,
139221274,2022-01-09 00:49:02,Spot,POS savings interest,DOT,0.01416702,
139221274,2022-01-09 00:49:39,Spot,POS savings interest,DOT,0.00189705,
139221274,2022-01-09 00:51:26,Spot,POS savings interest,DOT,0.00092747,
139221274,2022-01-09 01:38:24,Spot,POS savings interest,BNB,1.362E-05,
139221274,2022-01-09 02:04:38,Spot,Savings Interest,LINK,3.54E-05,
139221274,2022-01-09 08:52:02,Spot,ETH 2.0 Staking Rewards,BETH,7.577E-05,
139221274,2022-01-10 00:41:08,Spot,POS savings interest,ADA,0.03305215,
139221274,2022-01-10 00:48:31,Spot,POS savings interest,DOT,0.01416702,
139221274,2022-01-10 00:49:13,Spot,POS savings interest,DOT,0.00189705,
139221274,2022-01-10 00:50:59,Spot,POS savings interest,DOT,0.00092747,
139221274,2022-01-10 01:38:55,Spot,POS savings interest,BNB,1.362E-05,
139221274,2022-01-10 02:05:12,Spot,Savings Interest,LINK,3.54E-05,
139221274,2022-01-10 08:53:52,Spot,ETH 2.0 Staking Rewards,BETH,7.459E-05,
139221274,2022-01-10 22:08:48,Spot,Transaction Related,EUR,-200,
139221274,2022-01-10 22:08:48,Spot,Transaction Related,ETH,0.07337214,
139221274,2022-01-10 22:09:24,Spot,Transaction Related,DOT,4.77265957,
139221274,2022-01-10 22:09:24,Spot,Transaction Related,EUR,-100,
139221274,2022-01-10 22:10:43,Spot,ETH 2.0 Staking,ETH,-0.0733,
139221274,2022-01-10 22:10:43,Spot,ETH 2.0 Staking,BETH,0.0733,
139221274,2022-01-11 00:40:52,Spot,POS savings interest,ADA,0.03305215,
139221274,2022-01-11 00:48:52,Spot,POS savings interest,DOT,0.01416702,
139221274,2022-01-11 00:49:30,Spot,POS savings interest,DOT,0.00189705,
139221274,2022-01-11 00:51:15,Spot,POS savings interest,DOT,0.00092747,
139221274,2022-01-11 01:38:23,Spot,POS savings interest,BNB,1.362E-05,
139221274,2022-01-11 03:07:01,Spot,Savings Interest,LINK,3.54E-05,
139221274,2022-01-11 08:40:37,Spot,ETH 2.0 Staking Rewards,BETH,7.418E-05,
139221274,2022-01-12 00:40:33,Spot,POS savings interest,ADA,0.03305215,
139221274,2022-01-12 00:49:10,Spot,POS savings interest,DOT,0.00189705,
139221274,2022-01-12 00:50:13,Spot,POS savings interest,DOT,0.01416702,
139221274,2022-01-12 00:50:54,Spot,POS savings interest,DOT,0.00092747,
139221274,2022-01-12 01:39:21,Spot,POS savings interest,BNB,1.362E-05,
139221274,2022-01-12 02:58:06,Spot,Savings Interest,LINK,3.54E-05,
139221274,2022-01-12 09:23:27,Spot,ETH 2.0 Staking Rewards,BETH,8.391E-05,
139221274,2022-01-13 00:39:42,Spot,POS savings interest,ADA,0.03305215,
139221274,2022-01-13 00:48:50,Spot,POS savings interest,DOT,0.00189705,
139221274,2022-01-13 00:49:36,Spot,POS savings interest,DOT,0.01416702,
139221274,2022-01-13 00:50:39,Spot,POS savings interest,DOT,0.00092747,
139221274,2022-01-13 01:39:48,Spot,POS savings interest,BNB,1.362E-05,
139221274,2022-01-13 03:06:26,Spot,Savings Interest,LINK,3.54E-05,
139221274,2022-01-13 12:34:56,Spot,ETH 2.0 Staking Rewards,BETH,8.31E-05,
139221274,2022-01-14 00:43:15,Spot,POS savings interest,ADA,0.03305215,
139221274,2022-01-14 00:49:11,Spot,POS savings interest,DOT,0.00092747,
139221274,2022-01-14 00:49:46,Spot,POS savings interest,DOT,0.01416702,
139221274,2022-01-14 00:50:26,Spot,POS savings interest,DOT,0.00189705,
139221274,2022-01-14 01:39:57,Spot,POS savings interest,BNB,1.362E-05,
139221274,2022-01-14 03:08:03,Spot,Savings Interest,LINK,3.54E-05,
139221274,2022-01-14 08:50:37,Spot,ETH 2.0 Staking Rewards,BETH,8.057E-05,
139221274,2022-01-15 00:43:09,Spot,POS savings interest,ADA,0.03305215,
139221274,2022-01-15 00:49:35,Spot,POS savings interest,DOT,0.01416702,
139221274,2022-01-15 00:49:41,Spot,POS savings interest,DOT,0.00092747,
139221274,2022-01-15 00:50:14,Spot,POS savings interest,DOT,0.00189705,
139221274,2022-01-15 01:39:10,Spot,POS savings interest,BNB,1.362E-05,
139221274,2022-01-15 04:04:39,Spot,Savings Interest,LINK,3.54E-05,
139221274,2022-01-15 08:50:42,Spot,ETH 2.0 Staking Rewards,BETH,8.37E-05,
